FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,LC_LA,LC_LO,RDNMADR_NM,LNM_ADDR,FCLTY_INFO_DC,LAST_UPDT_DE
새솔약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.63735164,127.025581,서울특별시 강북구 도봉로 332,서울특별시 강북구 번동 446-24,동물약국,20221130
새싹온누리약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.47423741,126.933712,서울특별시 관악구 신림로 169,서울특별시 관악구 신림동 404-1,동물약국,20221130
새암온누리약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.63566409,127.023835,서울특별시 강북구 도봉로 308,서울특별시 강북구 번동 449-1,동물약국,20221130
새열린약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.51865983,126.873958,서울특별시 양천구 신목로 34,서울특별시 양천구 신정동 128-113,동물약국,20221130
새우리약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.49209383,126.855574,서울특별시 구로구 개봉로 71,서울특별시 구로구 개봉동 403-206,동물약국,20221130
새우리온누리약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.588608,126.944018,서울특별시 서대문구 통일로 449,서울특별시 서대문구 홍제동 330-69,동물약국,20221130
새은평동물의료센터,반려동물업,반려의료,동물약국,서울특별시,금천구,37.60751055,126.922138,서울특별시 은평구 서오릉로 80,서울특별시 은평구 대조동 179-16,일반동물병원,20221130
새이화약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.57285291,127.072155,서울특별시 동대문구 장한로 140,서울특별시 동대문구 장안동 308-1,동물약국,20221130
새조은약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.50064387,127.11088,서울특별시 송파구 송파대로 369,서울특별시 송파구 석촌동 296-15,동물약국,20221130
새종로온누리약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.47754235,126.915675,서울특별시 관악구 난곡로 264,서울특별시 관악구 신림동 1680-24,동물약국,20221130
새천년약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.49996051,126.928376,서울특별시 동작구 상도로 69,서울특별시 동작구 대방동 393-65,동물약국,20221130
새태평양온누리약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.47543462,126.965487,서울특별시 관악구 봉천로 616,서울특별시 관악구 봉천동 1634-9,동물약국,20221130
새튼튼약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.50904922,126.886987,서울특별시 구로구 경인로 661,서울특별시 구로구 신도림동 337,동물약국,20221130
새하늘약국,반려동물업,반려의료,동물약국,서울특별시,금천구,37.64672873,127.066445,서울특별시 노원구 덕릉로 517,서울특별시 노원구 중계동 515-2,동물약국,20221130
새한약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.61511795,127.029582,서울특별시 강북구 도봉로 67,서울특별시 강북구 미아동 62-28,동물약국,20221130
새현대약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.55872714,126.936712,서울특별시 서대문구 연세로 35,서울특별시 서대문구 창천동 33-9,동물약국,20221130
샘물약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.62542372,127.085787,서울특별시 노원구 노원로 43,서울특별시 노원구 공릉동 230-15,동물약국,20221130
샘물온누리약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.56356817,127.020398,서울특별시 중구 퇴계로88길 45,서울특별시 중구 신당동 155-18,동물약국,20221130
샘약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.49345653,126.904144,서울특별시 영등포구 디지털로 413,서울특별시 영등포구 대림동 879-1,동물약국,20221130
샘터약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.54936829,126.963,서울특별시 마포구 효창원로97길 10,서울특별시 마포구 공덕동 9-1,동물약국,20221130
샛별약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.48545374,127.03723,서울특별시 강남구 남부순환로359길 4,서울특별시 강남구 도곡동 959-22,동물약국,20221130
생각하는약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.45346238,127.059797,서울특별시 서초구 청계산로9길 70,서울특별시 서초구 내곡동 391,동물약국,20221130
생생온누리약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.52403797,127.028731,서울특별시 강남구 논현로 842,서울특별시 강남구 신사동 599,동물약국,20221130
샤워앤독,반려동물업,반려의료,동물약국,서울특별시,구로구,37.50668795,126.886233,서울특별시 구로구 경인로 638,서울특별시 구로구 신도림동 432-1,강아지용품,20221130
샤워하는강아지,반려동물업,반려의료,동물약국,서울특별시,구로구,37.50574803,127.035719,서울특별시 강남구 봉은사로30길 27,서울특별시 강남구 역삼동 657-3,강아지미용,20221130
샤인동물메디컬센터,반려동물업,반려의료,동물약국,서울특별시,구로구,37.50685019,127.106151,서울특별시 송파구 송파대로 450,서울특별시 송파구 송파동 15-6,일반동물병원,20221130
샬트르 성 바오로 수녀회 역사박물관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.56222799,126.987827,서울특별시 중구 명동길 74-2,서울특별시 중구 명동2가 1-6,박물관,20221130
샴푸하는강아지,반려동물업,반려의료,동물약국,서울특별시,구로구,37.49114264,126.927363,서울특별시 관악구 보라매로 20,서울특별시 관악구 봉천동 702-36,강아지용품,20221130
샵세린파크,반려동물업,반려의료,동물약국,서울특별시,구로구,37.48726744,126.989261,서울특별시 서초구 방배중앙로 88,서울특별시 서초구 방배동 869-1,강아지미용,20221130
샵아이스크림,반려동물업,반려의료,동물약국,서울특별시,구로구,37.64346775,127.017354,서울특별시 강북구 삼양로116길 20,서울특별시 강북구 수유동 648,강아지용품,20221130
서강약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.47951504,126.928263,서울특별시 관악구 문성로 219,서울특별시 관악구 신림동 1635-82,동물약국,20221130
서경석동물병원,반려동물업,반려의료,동물약국,서울특별시,구로구,37.49209771,127.083413,서울특별시 강남구 일원로3길 38,서울특별시 강남구 일원동 663,일반동물병원,20221130
서광약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.48309449,127.007522,서울특별시 서초구 남부순환로315길 104,서울특별시 서초구 서초동 1486-1,동물약국,20221130
서교동물병원,반려동물업,반려의료,동물약국,서울특별시,구로구,37.55658116,126.904556,서울특별시 마포구 포은로 107,서울특별시 마포구 망원동 415-32,일반동물병원,20221130
서교약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.55565622,126.910821,서울특별시 마포구 월드컵로 72,서울특별시 마포구 서교동 475-36,동물약국,20221130
서대문 동물약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.57771256,126.922236,서울특별시 서대문구 증가로 138,서울특별시 서대문구 남가좌동 344-32,동물약국,20221130
서대문구자연사박물관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.57675199,126.937858,서울특별시 서대문구 연희로32길 51,서울특별시 서대문구 연희동 141-52,박물관,20221130
서대문문화체육회관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.58075973,126.931557,서울특별시 서대문구 백련사길 39,서울특별시 서대문구 홍은동 산 26-155,문예회관,20221130
서대문형무소역사관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.57460851,126.955612,서울특별시 서대문구 통일로 251,서울특별시 서대문구 현저동 101,박물관,20221130
서래동물병원,반려동물업,반려의료,동물약국,서울특별시,구로구,37.49835679,126.99851,서울특별시 서초구 서래로 38,서울특별시 서초구 반포동 91-10,일반동물병원,20221130
서리풀약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.48650084,127.020956,서울특별시 서초구 서리풀길 1,서울특별시 서초구 서초동 1604-18,동물약국,20221130
서부새생명약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.60608564,126.918291,서울특별시 은평구 역말로 72,서울특별시 은평구 역촌동 19-53,동물약국,20221130
서서울호수동물병원,반려동물업,반려의료,동물약국,서울특별시,구로구,37.53029491,126.832419,서울특별시 양천구 남부순환로 421,서울특별시 양천구 신월동 130-5,일반동물병원,20221130
서소문성지 역사박물관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.56056785,126.968867,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,박물관,20221130
서울과학기술대학교 미술관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.63307893,127.076795,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,미술관,20221130
서울교육박물관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.58126545,126.98387,서울특별시 종로구 북촌로5길 48,서울특별시 종로구 화동 2,박물관,20221130
서울그랜드약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.50349073,127.090059,서울특별시 송파구 백제고분로 212,서울특별시 송파구 삼전동 48-9,동물약국,20221130
서울대림약국,반려동물업,반려의료,동물약국,서울특별시,구로구,37.49100435,126.90765,서울특별시 영등포구 시흥대로 663,서울특별시 영등포구 대림동 962-4,동물약국,20221130
서울대학교 수의과대학 동물병원,반려동물업,반려의료,동물약국,서울특별시,구로구,37.46803806,126.959294,서울특별시 관악구 관악로 1,서울특별시 관악구 신림동 산 56-1,일반동물병원,20221130
서울대학교 치의학대학원 치의학박물관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.58045239,126.997196,서울특별시 종로구 대학로 101,서울특별시 종로구 연건동 28-21,박물관,20221130
서울대학교미술관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.46803806,126.959294,서울특별시 관악구 관악로 1,서울특별시 관악구 신림동 산 56-1,미술관,20221130
서울대학교병원 의학박물관,반려동물업,반려의료,동물약국,서울특별시,구로구,37.58045239,126.997196,서울특별시 종로구 대학로 101,서울특별시 종로구 연건동 28-21,박물관,20221130
서울동물병원,반려동물업,반려의료,동물약국,서울특별시,구로구,37.55469964,127.087004,서울특별시 광진구 천호대로 623,서울특별시 광진구 중곡동 119-8,일반동물병원,20221130
